4,ドライフラワー,優里,231084,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,0.463,0.624,7,-5.118,1,0.0274,0.426,0,0.221,0.521,147.929, 'audio_features',7dH0dpi751EoguDDg3xx6J', 'spotify:track:7dH0dpi751EoguDDg3xx6J',https://api.spotify.com/v1/tracks/7dH0dpi751EoguDDg3xx6J',https://api.spotify.com/v1/audio-analysis/7dH0dpi751EoguDDg3xx6J',285587,4
158,さよならエレジー,Masaki Suda,28282,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,0.466,0.934,1,-2.736,1,0.0539,0.00331,0,0.277,0.615,154.961, 'audio_features',3oYD2O31b05fILFpv0AXRI', 'spotify:track:3oYD2O31b05fILFpv0AXRI',https://api.spotify.com/v1/tracks/3oYD2O31b05fILFpv0AXRI',https://api.spotify.com/v1/audio-analysis/3oYD2O31b05fILFpv0AXRI',257067,4
168,Sleepless Night,yama,26945,https://open.spotify.com/track/2RZ34MuLUy5xmdnv2iDnvW,0.467,0.549,9,-6.449,1,0.027,0.233,0,0.115,0.251,157.998, 'audio_features',2RZ34MuLUy5xmdnv2iDnvW', 'spotify:track:2RZ34MuLUy5xmdnv2iDnvW',https://api.spotify.com/v1/tracks/2RZ34MuLUy5xmdnv2iDnvW',https://api.spotify.com/v1/audio-analysis/2RZ34MuLUy5xmdnv2iDnvW',257307,4
96,カイト,ARASHI,37774,https://open.spotify.com/track/5lo3L98nR2VpN2dM9UFJu0,0.469,0.477,1,-6.458,1,0.0305,0.666,0,0.734,0.558,177.882, 'audio_features',5lo3L98nR2VpN2dM9UFJu0', 'spotify:track:5lo3L98nR2VpN2dM9UFJu0',https://api.spotify.com/v1/tracks/5lo3L98nR2VpN2dM9UFJu0',https://api.spotify.com/v1/audio-analysis/5lo3L98nR2VpN2dM9UFJu0',283400,4
190,アイネクライネ,Kenshi Yonezu,25052,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,0.471,0.868,1,-2.291,1,0.0295,0.0384,0,0.297,0.811,173.969, 'audio_features',45YBVp6zMwQZRbUDcPzmMB', 'spotify:track:45YBVp6zMwQZRbUDcPzmMB',https://api.spotify.com/v1/tracks/45YBVp6zMwQZRbUDcPzmMB',https://api.spotify.com/v1/audio-analysis/45YBVp6zMwQZRbUDcPzmMB',288013,4
36,炎,LiSA,107678,https://open.spotify.com/track/0cSkn2l67csUljEy0EEBPn,0.477,0.685,2,-4.554,1,0.0325,0.105,0,0.277,0.308,152.04, 'audio_features',0cSkn2l67csUljEy0EEBPn', 'spotify:track:0cSkn2l67csUljEy0EEBPn',https://api.spotify.com/v1/tracks/0cSkn2l67csUljEy0EEBPn',https://api.spotify.com/v1/audio-analysis/0cSkn2l67csUljEy0EEBPn',275000,4
144,HAPPY BIRTHDAY,back number,30302,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,0.482,0.602,11,-4.365,1,0.0303,0.0702,0,0.0677,0.535,145.988, 'audio_features',4FMz2RFrbDGzJO7K4D0vS3', 'spotify:track:4FMz2RFrbDGzJO7K4D0vS3',https://api.spotify.com/v1/tracks/4FMz2RFrbDGzJO7K4D0vS3',https://api.spotify.com/v1/audio-analysis/4FMz2RFrbDGzJO7K4D0vS3',258333,4
185,TWILIGHT,RADWIMPS,25750,https://open.spotify.com/track/33o5B8veTEuqEzkcJrWnN2,0.492,0.865,0,-4.411,1,0.0704,0.0141,0,0.161,0.362,137.963, 'audio_features',33o5B8veTEuqEzkcJrWnN2', 'spotify:track:33o5B8veTEuqEzkcJrWnN2',https://api.spotify.com/v1/tracks/33o5B8veTEuqEzkcJrWnN2',https://api.spotify.com/v1/audio-analysis/33o5B8veTEuqEzkcJrWnN2',263209,4
98,Universe,Official HIGE DANdism,37604,https://open.spotify.com/track/6KLaKHxwJE3CZECVJLH4cN,0.493,0.907,1,-4.911,1,0.19,0.227,0.000017,0.136,0.596,185.959, 'audio_features',6KLaKHxwJE3CZECVJLH4cN', 'spotify:track:6KLaKHxwJE3CZECVJLH4cN',https://api.spotify.com/v1/tracks/6KLaKHxwJE3CZECVJLH4cN',https://api.spotify.com/v1/audio-analysis/6KLaKHxwJE3CZECVJLH4cN',286099,4
181,しわあわせ,Vaundy,26041,https://open.spotify.com/track/3hrxTCRmw5mjaTMQhlryIc,0.494,0.613,5,-6.813,1,0.0633,0.00484,0,0.115,0.385,159.993, 'audio_features',3hrxTCRmw5mjaTMQhlryIc', 'spotify:track:3hrxTCRmw5mjaTMQhlryIc',https://api.spotify.com/v1/tracks/3hrxTCRmw5mjaTMQhlryIc',https://api.spotify.com/v1/audio-analysis/3hrxTCRmw5mjaTMQhlryIc',278250,4
19,Film out,BTS,128009,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt,0.499,0.709,10,-6.404,1,0.134,0.296,0,0.331,0.314,164.032, 'audio_features',3UHPGOkUcE4hE7sqBF4Snt', 'spotify:track:3UHPGOkUcE4hE7sqBF4Snt',https://api.spotify.com/v1/tracks/3UHPGOkUcE4hE7sqBF4Snt',https://api.spotify.com/v1/audio-analysis/3UHPGOkUcE4hE7sqBF4Snt',214621,4
40,点描の唄,Mrs. GREEN APPLE,102765,https://open.spotify.com/track/1sIIlVrnPhrvmTrHtzM7tV,0.502,0.632,0,-4.612,1,0.0273,0.447,0,0.103,0.308,152.014, 'audio_features',1sIIlVrnPhrvmTrHtzM7tV', 'spotify:track:1sIIlVrnPhrvmTrHtzM7tV',https://api.spotify.com/v1/tracks/1sIIlVrnPhrvmTrHtzM7tV',https://api.spotify.com/v1/audio-analysis/1sIIlVrnPhrvmTrHtzM7tV',307067,4
57,ツキミソウ,Novelbright,65905,https://open.spotify.com/track/6sElEqOIGENWjpxGFeo5ct,0.504,0.645,6,-3.244,1,0.0352,0.432,0,0.231,0.473,77.959, 'audio_features',6sElEqOIGENWjpxGFeo5ct', 'spotify:track:6sElEqOIGENWjpxGFeo5ct',https://api.spotify.com/v1/tracks/6sElEqOIGENWjpxGFeo5ct',https://api.spotify.com/v1/audio-analysis/6sElEqOIGENWjpxGFeo5ct',312053,4
171,愛唄,GReeeeN,26842,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq,0.505,0.791,8,-3.729,1,0.0308,0.0839,0,0.187,0.425,169.964, 'audio_features',7iXHLtPosbHvglVSJ4rxLq', 'spotify:track:7iXHLtPosbHvglVSJ4rxLq',https://api.spotify.com/v1/tracks/7iXHLtPosbHvglVSJ4rxLq',https://api.spotify.com/v1/audio-analysis/7iXHLtPosbHvglVSJ4rxLq',236253,4
30,猫,DISH//,110916,https://open.spotify.com/track/6sIx7Cn37DGEhjy9hBP8Gx,0.506,0.769,3,-5.326,1,0.0363,0.113,0,0.0828,0.536,154.044, 'audio_features',6sIx7Cn37DGEhjy9hBP8Gx', 'spotify:track:6sIx7Cn37DGEhjy9hBP8Gx',https://api.spotify.com/v1/tracks/6sIx7Cn37DGEhjy9hBP8Gx',https://api.spotify.com/v1/audio-analysis/6sIx7Cn37DGEhjy9hBP8Gx',276040,4
115,ワタリドリ,[Alexandros],34707,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,0.508,0.964,9,-4.077,1,0.0831,0.00141,0,0.197,0.609,134.982, 'audio_features',0ve9Tpz8Yw0I4eXhWsy21o', 'spotify:track:0ve9Tpz8Yw0I4eXhWsy21o',https://api.spotify.com/v1/tracks/0ve9Tpz8Yw0I4eXhWsy21o',https://api.spotify.com/v1/audio-analysis/0ve9Tpz8Yw0I4eXhWsy21o',248707,4
146,silent,SEKAI NO OWARI,30131,https://open.spotify.com/track/7LsVUX6kePVHSohmWmAwaO,0.508,0.621,0,-5.319,1,0.0341,0.461,0,0.139,0.401,87.96, 'audio_features',7LsVUX6kePVHSohmWmAwaO', 'spotify:track:7LsVUX6kePVHSohmWmAwaO',https://api.spotify.com/v1/tracks/7LsVUX6kePVHSohmWmAwaO',https://api.spotify.com/v1/audio-analysis/7LsVUX6kePVHSohmWmAwaO',310373,4
37,115万キロのフィルム,Official HIGE DANdism,106949,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,0.516,0.791,3,-1.927,1,0.0318,0.00345,0,0.141,0.48,96.921, 'audio_features',278JqkBGkjDovOYAwE8TW7', 'spotify:track:278JqkBGkjDovOYAwE8TW7',https://api.spotify.com/v1/tracks/278JqkBGkjDovOYAwE8TW7',https://api.spotify.com/v1/audio-analysis/278JqkBGkjDovOYAwE8TW7',324633,4
191,花束,back number,24896,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,0.519,0.713,2,-3.612,1,0.0324,0.0178,0,0.353,0.505,159.963, 'audio_features',3QIAwtEEDOrv0g5NKCGrXZ', 'spotify:track:3QIAwtEEDOrv0g5NKCGrXZ',https://api.spotify.com/v1/tracks/3QIAwtEEDOrv0g5NKCGrXZ',https://api.spotify.com/v1/audio-analysis/3QIAwtEEDOrv0g5NKCGrXZ',286053,4
154,星を仰ぐ,Masaki Suda,28690,https://open.spotify.com/track/1xIytdeA5bfj2ONu4x9Mj3,0.523,0.5,1,-4.551,1,0.0262,0.034,0,0.105,0.468,78.015, 'audio_features',1xIytdeA5bfj2ONu4x9Mj3', 'spotify:track:1xIytdeA5bfj2ONu4x9Mj3',https://api.spotify.com/v1/tracks/1xIytdeA5bfj2ONu4x9Mj3',https://api.spotify.com/v1/audio-analysis/1xIytdeA5bfj2ONu4x9Mj3',293000,4
123,君はロックを聴かない,Aimyon,33501,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,0.524,0.687,7,-4.039,1,0.0267,0.00135,0,0.169,0.619,99.919, 'audio_features',59eluCMn0XbOWqeWQ91FTM', 'spotify:track:59eluCMn0XbOWqeWQ91FTM',https://api.spotify.com/v1/tracks/59eluCMn0XbOWqeWQ91FTM',https://api.spotify.com/v1/audio-analysis/59eluCMn0XbOWqeWQ91FTM',246307,4
18,うっせぇわ,Ado,130517,https://open.spotify.com/track/6EzZn96uOc9JsVGNRpx06n,0.525,0.978,11,-1.072,0,0.0815,0.00485,0,0.06,0.577,178.069, 'audio_features',6EzZn96uOc9JsVGNRpx06n', 'spotify:track:6EzZn96uOc9JsVGNRpx06n',https://api.spotify.com/v1/tracks/6EzZn96uOc9JsVGNRpx06n',https://api.spotify.com/v1/audio-analysis/6EzZn96uOc9JsVGNRpx06n',204920,4
82,Lemon,Kenshi Yonezu,44534,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,0.525,0.646,11,-4.963,1,0.0268,0.304,0,0.297,0.373,86.957, 'audio_features',04TshWXkhV1qkqHzf31Hn6', 'spotify:track:04TshWXkhV1qkqHzf31Hn6',https://api.spotify.com/v1/tracks/04TshWXkhV1qkqHzf31Hn6',https://api.spotify.com/v1/audio-analysis/04TshWXkhV1qkqHzf31Hn6',255827,4
184,別の人の彼女になったよ,wacci,25820,https://open.spotify.com/track/666wLEFj1AtTNBEcErygLz,0.528,0.617,2,-5.07,1,0.0263,0.0299,0,0.334,0.497,72.023, 'audio_features',666wLEFj1AtTNBEcErygLz', 'spotify:track:666wLEFj1AtTNBEcErygLz',https://api.spotify.com/v1/tracks/666wLEFj1AtTNBEcErygLz',https://api.spotify.com/v1/audio-analysis/666wLEFj1AtTNBEcErygLz',304813,4
86,インフェルノ,Mrs. GREEN APPLE,41727,https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY,0.533,0.918,4,-2.095,1,0.0616,0.00894,0,0.643,0.662,92.504, 'audio_features',2vOAHp8PBBFYqvQUWSoITY', 'spotify:track:2vOAHp8PBBFYqvQUWSoITY',https://api.spotify.com/v1/tracks/2vOAHp8PBBFYqvQUWSoITY',https://api.spotify.com/v1/audio-analysis/2vOAHp8PBBFYqvQUWSoITY',211600,4
67,Renegades,ONE OK ROCK,52324,https://open.spotify.com/track/3RpFwqdROrxJvHywpT1pJ4,0.534,0.842,5,-4.279,0,0.0567,0.00108,0.000321,0.117,0.342,153.946, 'audio_features',3RpFwqdROrxJvHywpT1pJ4', 'spotify:track:3RpFwqdROrxJvHywpT1pJ4',https://api.spotify.com/v1/tracks/3RpFwqdROrxJvHywpT1pJ4',https://api.spotify.com/v1/audio-analysis/3RpFwqdROrxJvHywpT1pJ4',244538,4
78,あの夢をなぞって,YOASOBI,46226,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN,0.534,0.794,8,-3.738,1,0.0402,0.334,0.00093,0.159,0.711,179.976, 'audio_features',5ptl2PXkiSth54HCuGO7vN', 'spotify:track:5ptl2PXkiSth54HCuGO7vN',https://api.spotify.com/v1/tracks/5ptl2PXkiSth54HCuGO7vN',https://api.spotify.com/v1/audio-analysis/5ptl2PXkiSth54HCuGO7vN',240747,4
104,まちがいさがし,Masaki Suda,36500,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,0.534,0.642,2,-5.568,1,0.0372,0.523,0,0.39,0.443,155.921, 'audio_features',55Ww4Pa1iIQMhh0MLMetjo', 'spotify:track:55Ww4Pa1iIQMhh0MLMetjo',https://api.spotify.com/v1/tracks/55Ww4Pa1iIQMhh0MLMetjo',https://api.spotify.com/v1/audio-analysis/55Ww4Pa1iIQMhh0MLMetjo',223640,4
33,Pretender,Official HIGE DANdism,110097,https://open.spotify.com/track/15HNdxGKNCIO9pgaY4n7FU,0.538,0.869,8,-3.464,1,0.0275,0.047,0,0.14,0.369,91.972, 'audio_features',15HNdxGKNCIO9pgaY4n7FU', 'spotify:track:15HNdxGKNCIO9pgaY4n7FU',https://api.spotify.com/v1/tracks/15HNdxGKNCIO9pgaY4n7FU',https://api.spotify.com/v1/audio-analysis/15HNdxGKNCIO9pgaY4n7FU',326843,4
131,TEENAGE VIBE,kZm,32692,https://open.spotify.com/track/0X5j6Fw8077d74Q1WtyiqF,0.539,0.941,11,-4.645,0,0.29,0.0747,0,0.052,0.539,179.042, 'audio_features',0X5j6Fw8077d74Q1WtyiqF', 'spotify:track:0X5j6Fw8077d74Q1WtyiqF',https://api.spotify.com/v1/tracks/0X5j6Fw8077d74Q1WtyiqF',https://api.spotify.com/v1/audio-analysis/0X5j6Fw8077d74Q1WtyiqF',157582,4
44,I Love...,Official HIGE DANdism,98118,https://open.spotify.com/track/4pRqq3MwcqitKqNO8rOrOb,0.54,0.706,9,-5.235,1,0.0543,0.0171,0,0.225,0.385,172.021, 'audio_features',4pRqq3MwcqitKqNO8rOrOb', 'spotify:track:4pRqq3MwcqitKqNO8rOrOb',https://api.spotify.com/v1/tracks/4pRqq3MwcqitKqNO8rOrOb',https://api.spotify.com/v1/audio-analysis/4pRqq3MwcqitKqNO8rOrOb',282027,4
103,高嶺の花子さん,back number,36711,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,0.54,0.923,9,-2.838,1,0.0623,0.066,0,0.124,0.343,137.977, 'audio_features',2jdbZGFp8KVTuk0YxDNL4l', 'spotify:track:2jdbZGFp8KVTuk0YxDNL4l',https://api.spotify.com/v1/tracks/2jdbZGFp8KVTuk0YxDNL4l',https://api.spotify.com/v1/audio-analysis/2jdbZGFp8KVTuk0YxDNL4l',294813,4
79,紅蓮華,LiSA,45941,https://open.spotify.com/track/0qMip0B2D4ePEjBJvAtYre,0.541,0.977,4,-2.828,0,0.157,0.00321,0.0000513,0.0796,0.263,134.938, 'audio_features',0qMip0B2D4ePEjBJvAtYre', 'spotify:track:0qMip0B2D4ePEjBJvAtYre',https://api.spotify.com/v1/tracks/0qMip0B2D4ePEjBJvAtYre',https://api.spotify.com/v1/audio-analysis/0qMip0B2D4ePEjBJvAtYre',237587,4
143,Yesterday,Official HIGE DANdism,30708,https://open.spotify.com/track/1kMlcLyljkrShV0LSdSGBz,0.541,0.8,6,-3.687,1,0.0382,0.0442,0,0.398,0.56,129.939, 'audio_features',1kMlcLyljkrShV0LSdSGBz', 'spotify:track:1kMlcLyljkrShV0LSdSGBz',https://api.spotify.com/v1/tracks/1kMlcLyljkrShV0LSdSGBz',https://api.spotify.com/v1/audio-analysis/1kMlcLyljkrShV0LSdSGBz',299164,4
72,グッバイ宣言,Chinozo,49081,https://open.spotify.com/track/2gbVuqze7bpndIy1q9rFvv,0.542,0.743,9,-11.51,0,0.0781,0.0324,0,0.267,0.916,169.916, 'audio_features',2gbVuqze7bpndIy1q9rFvv', 'spotify:track:2gbVuqze7bpndIy1q9rFvv',https://api.spotify.com/v1/tracks/2gbVuqze7bpndIy1q9rFvv',https://api.spotify.com/v1/audio-analysis/2gbVuqze7bpndIy1q9rFvv',172791,3
139,キンモクセイ,オレンジスパイニクラブ,31084,https://open.spotify.com/track/2yXTuH22VMVjFME060zJRv,0.544,0.761,5,-3.936,1,0.0362,0.092,0,0.18,0.322,105.035, 'audio_features',2yXTuH22VMVjFME060zJRv', 'spotify:track:2yXTuH22VMVjFME060zJRv',https://api.spotify.com/v1/tracks/2yXTuH22VMVjFME060zJRv',https://api.spotify.com/v1/audio-analysis/2yXTuH22VMVjFME060zJRv',231933,4
66,マリーゴールド,Aimyon,52885,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,0.545,0.745,2,-3.098,1,0.0286,0.0452,0,0.0907,0.413,106.094, 'audio_features',2cKiHG16JBiqHdi7Llq0r7', 'spotify:track:2cKiHG16JBiqHdi7Llq0r7',https://api.spotify.com/v1/tracks/2cKiHG16JBiqHdi7Llq0r7',https://api.spotify.com/v1/audio-analysis/2cKiHG16JBiqHdi7Llq0r7',306627,4
